354	454	0
1372	1313	0
713	1311	0
482	483	0
66	648	0
1570	1528	0
370	809	0
617	850	0
732	306	0
353	663	0
739	1383	0
89	657	0
1290	1321	0
291	1050	0
1354	410	0
1448	991	0
252	1026	0
280	1319	0
152	514	0
45	1485	0
906	78	0
1125	1124	0
1512	384	0
1383	1397	0
809	1296	0
628	11	0
737	852	0
1037	946	0
1031	909	0
102	373	0
1493	938	0
1309	120	0
960	503	0
428	1118	0
1095	248	0
764	498	0
197	709	0
792	1186	0
997	559	0
642	1077	0
1029	1319	0
1504	1179	0
853	1220	0
54	923	0
541	1272	0
1271	1136	0
1415	1287	0
994	447	0
1043	151	0
644	665	0
1274	221	0
334	659	0
1274	171	0
1445	356	0
1279	1018	0
1552	1378	0
46	24	0
97	200	0
1060	887	0
880	990	0
1166	962	0
858	1439	0
1569	419	0
619	447	0
401	339	0
121	1499	0
908	1424	0
530	748	0
961	1364	0
1391	467	0
1436	106	0
244	494	0
724	489	0
945	999	0
1476	621	0
278	26	0
831	1352	0
666	1471	0
65	279	0
455	1261	0
45	860	0
658	1443	0
1337	376	0
1360	740	0
1193	666	0
397	613	0
1204	757	0
1362	1449	0
830	182	0
1459	1438	0
298	479	0
1311	1483	0
1234	823	0
694	1195	0
1209	637	0
929	587	0
170	1346	0
1163	89	0
618	319	0
329	1421	0
1024	431	0
711	149	0
542	1229	0
680	852	0
1058	157	0
748	453	0
756	1115	0
246	380	0
1539	1032	0
1222	800	0
1397	1362	0
1191	1362	0
600	327	0
995	855	0
1001	388	0
766	1461	0
917	169	0
1415	697	0
754	686	0
462	1296	0
1058	579	0
540	667	0
1403	109	0
1187	662	0
557	1357	0
739	636	0
1061	919	0
597	130	0
1111	614	0
395	262	0
914	1166	0
820	621	0
479	708	0
410	311	0
1074	124	0
1488	1284	0
33	844	0
725	1408	0
502	1533	0
1509	184	0
790	614	0
14	1066	0
471	856	0
795	348	0
426	276	0
1324	1062	0
106	468	0
974	1337	0
852	811	0
581	622	0
1054	400	0
1336	1244	0
966	428	0
1171	1486	0
733	1439	0
1114	1455	0
873	1060	0
196	922	0
1211	229	0
652	33	0
1057	757	0
92	1493	0
114	174	0
254	1021	0
33	1136	0
1059	333	0
447	1047	0
223	30	0
1039	466	0
1137	771	0
151	1002	0
804	851	0
206	316	0
1016	34	0
439	1251	0
1286	1324	0
914	205	0
383	91	0
768	141	0
1544	741	0
114	1447	0
437	732	0
1399	511	0
718	663	0
109	1361	0
886	461	0
1343	813	0
339	4	0
1278	346	0
994	872	0
582	853	0
766	256	0
94	1113	0
664	227	0
614	1446	0
578	731	0
563	788	0
421	48	0
819	1478	0
109	1522	0
648	29	0
236	893	0
1079	1253	0
161	1570	0
863	938	0
1323	1376	0
215	1408	0
270	1020	0
566	671	0
679	587	0
236	286	0
1287	94	0
1351	1519	0
1486	1013	0
145	393	0
332	179	0
528	251	0
242	135	0
10	226	0
1201	759	0
40	997	0
236	951	0
1207	237	0
670	1365	0
802	1241	0
338	957	0
1519	59	0
609	1308	0
1195	789	0
1029	990	0
1048	1528	0
896	598	0
413	1169	0
87	860	0
706	1361	0
532	1064	0
1516	942	0
856	1370	0
1368	1225	0
839	1161	0
326	1170	0
754	1032	0
248	1386	0
1168	527	0
1218	1090	0
32	998	0
976	789	0
390	810	0
990	316	0
752	1061	0
1015	1560	0
197	410	0
1386	1284	0
148	899	0
1370	168	0
971	1262	0
844	1423	0
1464	782	0
1458	1307	0
1544	942	0
374	326	0
616	1102	0
1193	745	0
654	1304	0
1138	1553	0
1270	1328	0
293	1555	0
1317	746	0
6	682	0
21	750	0
1164	1347	0
317	223	0
1191	1354	0
541	683	0
35	330	0
163	596	0
639	1452	0
252	1075	0
109	272	0
892	566	0
1118	758	0
337	770	0
177	1322	0
834	764	0
423	316	0
1548	117	0
538	499	0
863	1445	0
1518	1235	0
1453	1132	0
1379	1195	0
712	1258	0
1349	716	0
1103	305	0
1132	78	0
889	878	0
81	1442	0
1098	282	0
281	1341	0
1007	888	0
26	1298	0
389	179	0
1208	494	0
1363	1373	0
14	163	0
728	1077	0
811	724	0
1133	495	0
638	1008	0
525	1207	0
833	1342	0
693	522	0
1441	1492	0
64	296	0
202	1560	0
458	1033	0
960	895	0
1006	739	0
763	879	0
1066	267	0
1272	292	0
496	1548	0
1072	473	0
776	398	0
727	845	0
427	1485	0
269	639	0
597	43	0
322	963	0
944	333	0
963	1488	0
838	1021	0
947	1543	0
57	782	0
989	1231	0
591	429	0
491	1562	0
704	397	0
761	471	0
1104	617	0
672	1136	0
1320	947	0
1248	480	0
1016	445	0
513	472	0
160	735	0
28	530	0
908	1560	0
953	1056	0
154	445	0
793	1296	0
785	1012	0
687	496	0
1295	640	0
802	137	0
1303	1367	0
454	1129	0
1130	1298	0
765	255	0
283	1139	0
1196	566	0
1193	437	0
267	1022	0
605	437	0
599	533	0
414	328	0
1206	1183	0
605	411	0
723	633	0
699	189	0
105	935	0
576	992	0
18	66	0
1085	819	0
1463	485	0
1253	694	0
1345	215	0
1172	1307	0
1093	850	0
848	1075	0
725	1193	0
393	1555	0
1250	1509	0
183	1283	0
514	69	0
1300	100	0
185	1112	0
1143	419	0
1048	440	0
559	368	0
1297	354	0
7	623	0
460	1401	0
1483	1377	0
273	1218	0
96	1557	0
1438	1057	0
951	679	0
1152	1257	0
773	734	0
1394	1549	0
1414	983	0
1437	350	0
1307	17	0
220	671	0
407	913	0
925	828	0
36	359	0
886	195	0
1048	1044	0
1482	596	0
6	379	0
1303	523	0
785	542	0
504	660	0
843	1191	0
311	1011	0
150	1095	0
1275	763	0
193	3	0
1192	1418	0
1254	940	0
751	940	0
1332	153	0
928	1484	0
1118	1520	0
189	988	0
583	111	0
1132	156	0
1230	988	0
953	70	0
1429	1524	0
954	504	0
193	177	0
1370	1194	0
483	1055	0
70	215	0
251	268	0
83	490	0
1522	41	0
1129	1260	0
940	631	0
487	265	0
237	1361	0
1023	1202	0
424	842	0
601	1335	0
297	234	0
65	22	0
779	1210	0
1566	1092	0
1004	987	0
137	216	0
1333	1226	0
1116	522	0
601	778	0
77	1437	0
563	671	0
810	939	0
1296	273	0
1380	1414	0
1428	632	0
596	569	0
1	1187	0
759	1224	0
1564	1144	0
1205	519	0
140	1185	0
674	873	0
829	1130	0
1308	382	0
1486	1476	0
726	845	0
148	62	0
275	826	0
832	461	0
651	858	0
1137	1221	0
68	1322	0
1275	321	0
859	778	0
511	1334	0
858	214	0
104	478	0
793	356	0
1529	838	0
1006	303	0
126	1051	0
1203	1331	0
759	55	0
714	519	0
206	444	0
1112	1151	0
1335	9	0
917	156	0
1517	538	0
377	1092	0
1321	320	0
1527	1376	0
1201	84	0
616	1187	0
797	1405	0
498	1321	0
1503	676	0
245	239	0
288	750	0
1382	286	0
53	1257	0
235	750	0
492	1010	0
1409	1389	0
884	143	0
823	118	0
566	589	0
660	1396	0
1561	1197	0
327	435	0
196	779	0
1136	378	0
1468	1293	0
1401	53	0
55	1220	0
159	272	0
340	498	0
682	1499	0
697	1542	0
357	454	0
914	756	0
1527	216	0
425	83	0
1302	1117	0
1537	602	0
940	272	0
1140	799	0
624	961	0
153	527	0
542	90	0
1057	1315	0
202	1280	0
1354	744	0
1319	464	0
512	199	0
1514	661	0
1490	1366	0
1078	1316	0
1146	922	0
184	895	0
955	1456	0
771	1150	0
821	1503	0
326	80	0
240	1239	0
207	859	0
317	1205	0
371	1445	0
1055	702	0
497	6	0
173	805	0
705	1152	0
1124	182	0
758	545	0
325	1227	0
535	814	0
1231	75	0
1213	7	0
1390	55	0
26	1361	0
679	1269	0
219	1507	0
396	1192	0
1516	141	0
1092	1168	0
24	217	0
138	690	0
695	628	0
609	1405	0
313	1363	0
1413	179	0
223	958	0
1474	1467	0
775	969	0
29	131	0
343	1546	0
857	416	0
1433	687	0
369	182	0
295	647	0
918	778	0
1568	86	0
719	1489	0
822	377	0
1223	728	0
358	1418	0
252	522	0
299	1090	0
1379	482	0
43	786	0
849	1559	0
411	1115	0
740	588	0
1213	806	0
1106	372	0
1252	1548	0
1494	1058	0
1342	1111	0
776	223	0
1374	1269	0
1270	673	0
201	1489	0
206	96	0
71	416	0
596	875	0
1178	1341	0
426	1174	0
1253	148	0
5	372	0
1175	1173	0
626	423	0
1031	997	0
1090	1377	0
625	1148	0
1304	225	0
882	1283	0
89	297	0
783	1176	0
828	158	0
161	42	0
309	163	0
366	401	0
1539	1365	0
393	1388	0
530	770	0
246	208	0
1549	1547	0
676	958	0
733	1263	0
1117	1280	0
699	588	0
1094	146	0
1570	351	0
1155	377	0
472	1307	0
1028	1275	0
155	734	0
1185	994	0
1549	538	0
522	50	0
338	886	0
686	1363	0
146	947	0
986	1254	0
1373	164	0
78	1065	0
1366	692	0
236	302	0
1170	1461	0
1497	84	0
1306	606	0
1199	1030	0
127	869	0
946	1100	0
1008	1066	0
1225	340	0
749	728	0
1058	1137	0
863	122	0
210	299	0
1415	895	0
467	134	0
1351	240	0
140	984	0
1049	183	0
1210	1545	0
468	141	0
926	919	0
856	346	0
1507	356	0
219	102	0
1152	1470	0
352	653	0
240	875	0
1145	1344	0
8	953	0
1205	475	0
37	460	0
808	1448	0
1492	1171	0
1505	841	0
207	842	0
1490	15	0
200	824	0
757	144	0
423	232	0
178	398	0
1275	796	0
647	1530	0
1486	1021	0
41	1270	0
792	1566	0
1114	606	0
530	512	0
1006	807	0
1116	1316	0
1372	1443	0
20	461	0
939	651	0
928	1162	0
594	680	0
1324	1397	0
286	821	0
41	893	0
1266	967	0
808	136	0
507	1384	0
1349	730	0
309	1212	0
1159	343	0
14	1012	0
1164	1099	0
640	30	0
710	126	0
387	220	0
1207	1560	0
145	409	0
1560	1082	0
1452	640	0
516	1093	0
1283	1177	0
392	632	0
1531	1005	0
62	352	0
681	118	0
1559	102	0
619	114	0
1157	78	0
1114	30	0
385	517	0
653	203	0
912	596	0
354	688	0
746	1385	0
62	1541	0
1208	727	0
1411	55	0
1325	1103	0
87	370	0
540	172	0
720	534	0
1482	132	0
635	91	0
1117	285	0
1108	167	0
123	1274	0
892	819	0
1059	218	0
197	82	0
582	733	0
820	1087	0
1277	661	0
1344	871	0
1368	1560	0
935	1363	0
271	579	0
159	688	0
1180	935	0
1077	709	0
545	688	0
19	1284	0
1061	1452	0
921	971	0
1157	911	0
1098	17	0
972	671	0
555	1183	0
1445	745	0
681	1151	0
1543	1174	0
1153	514	0
1453	446	0
246	87	0
1384	79	0
1445	1182	0
1544	875	0
804	181	0
624	189	0
893	439	0
971	587	0
1229	1315	0
363	906	0
463	891	0
